stitle,xpostDate,xbody,xcreatedDate,xAddress,GTag_longitude,GTag_latitude
慶泰飯店,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區松江路186號,121.532771,25.056447
公有東門市場,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區信義路二段81號,121.526638,25.034572
公有華山市場,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：1，普通級：3，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區忠孝東路一段108號,121.524834,25.044194
捷運中正紀念堂站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中正區羅斯福路一段8-1號,121.5183629,25.032251
市長官邸藝文沙龍,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區徐州路46號,121.524322,25.040436
國軍歷史文物館,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區貴陽街一段243號,121.508257,25.039294
臺北市立第一女子高級中學,2011/12/14 下午 05:01:00,座數：39，特優級：1，優等級：38，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區重慶南路一段165號,121.51313,25.038312
丹堤咖啡南昌店,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區南昌路一段67，69號,121.517508,25.03104
丹堤咖啡漢口店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區漢口街一段38號1樓,121.513699,25.045093
西堤餐飲重慶南分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區重慶南路一段129號2樓,121.5133295,25.041988
國立臺灣大學醫學院附設醫院,2011/12/14 下午 05:01:00,座數：89，特優級：89，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市中正區常德街1號,121.517181,25.041417
碧湖公園,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市內湖區內湖路二段175號,121.581229,25.08221
中油內湖麗山街站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區內湖路一段362號,121.571036,25.081317
捷運大湖公園站,2011/12/14 下午 05:01:00,座數：3，特優級：3，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市內湖區成功路五段11號,121.602658,25.083351
臺北市內湖區碧湖國民小學,2011/12/14 下午 05:01:00,座數：27，特優級：4，優等級：23，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區金龍路100號,121.591177,25.085058
臺北市內湖區麗山國民小學,2011/12/14 下午 05:01:00,座數：30，特優級：9，優等級：21，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區港華街100號,121.572297,25.083605
臺北市立明湖國民中學,2011/12/14 下午 05:01:00,座數：42，特優級：6，優等級：20，普通級：16，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區康寧路三段60號,121.610649,25.070585
丹堤咖啡內湖德安店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區成功路四段143號1樓,121.593618,25.082805
康寧醫院,2011/12/14 下午 05:01:00,座數：16，特優級：9，優等級：7，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市內湖區成功路五段420巷26號,121.601533,25.084619
木柵公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區興隆路四段50號,121.560505,24.986902
臺北市文山區明道國民小學,2011/12/14 下午 05:01:00,座數：22，特優級：1，優等級：21，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區興隆路四段109巷81號,121.562733,24.986925
臺北市文山區指南國民小學,2011/12/14 下午 05:01:00,座數：5，特優級：3，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區指南路三段38巷5之2號,121.583724,24.9764
臺北市文山區萬興國民小學,2011/12/14 下午 05:01:00,座數：20，特優級：15，優等級：5，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區秀明路二段114號,121.576716,24.98989
文山區公所,2011/12/14 下午 05:01:00,座數：10，特優級：6，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區木柵路三段220號9樓,121.569962,24.989558
古亭地政事務所,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區溪州街137巷25號3樓,121.5332323,24.9609721
國稅局文山稽徵所,2011/12/14 下午 05:01:00,座數：6，特優級：6，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區木柵路三段220號6樓,121.569962,24.989558
文山4號,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市文山區景福街160號邊萬慶嚴旁,121.536905,24.994949
石牌加油站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區承德路七段139號,121.508657,25.11252
公有北投市場,2011/12/14 下午 05:01:00,座數：6，特優級：0，優等級：0，普通級：6，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區新市街30號,121.502691,25.132672
立農公園地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區承德路七段372號地下樓,121.503052,25.118497
陽明山中山樓,2011/12/14 下午 05:01:00,座數：6，特優級：6，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區陽明路二段15號,121.552778,25.155614
明山宮,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區行義路臨115號,121.529035,25.127917
臺北市北投區運動中心,2011/12/14 下午 05:01:00,座數：10，特優級：0，優等級：9，普通級：1，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區石牌路一段39巷100號,121.509768,25.116473
臺北市私立奎山國民小學,2011/12/14 下午 05:01:00,座數：9，特優級：9，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區明德路200號,121.522813,25.112835
大屯派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區中和街534號,121.493039,25.145502
臺北市立圖書館北投分館,2011/12/14 下午 05:01:00,座數：7，特優級：0，優等級：7，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區光明路251號,121.506296,25.136298
臺北市立圖書館永明民眾閱覽室,2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區石牌路二段115號7樓,121.517176,25.118068
春天酒店,2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區幽雅路18號,121.513582,25.137637
民生立體停車場,2011/12/14 下午 05:01:00,座數：10，特優級：0，優等級：10，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區民生東路五段84號,121.559462,25.058343
台北偶戲館,2011/12/14 下午 05:01:00,座數：3，特優級：3，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區市民大道五段99號2F,121.562074,25.047158
臺北市立田徑場,2011/12/14 下午 05:01:00,座數：24，特優級：0，優等級：24，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市松山區敦化北路5號,121.54938,25.051103
臺北市松山區敦化國民小學,2011/12/14 下午 05:01:00,座數：47，特優級：0，優等級：47，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市松山區敦化北路2號,121.548537,25.049174
國軍松山醫院(807),2011/12/14 下午 05:01:00,座數：14，特優級：0，優等級：14，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區健康路131號,121.557672,25.054373
松山高中地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區基隆路一段156號地下,121.565691,25.043707
信義三張里地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區松平路81號,121.566678,25.030723
新光三越A4館,2011/12/14 下午 05:01:00,座數：20，特優級：10，優等級：10，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區松高路19號,121.567026,25.039329
臺北市信義區福德國民小學,2011/12/14 下午 05:01:00,座數：24，特優級：0，優等級：24，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區福德街253號,121.586673,25.038909
稅捐稽徵處信義稽徵分處,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區信義路五段15號3樓,121.566947,25.033289
臺北市立圖書館永春分館,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松山路294號3、4樓,121.577577,25.043069
信義1號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區吳興街583巷1弄28號邊,121.569751,25.022681
家樂福南港店,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路二段20巷5號B1-1,121.605723,25.054402
臺北市南港區舊莊國民小學,2011/12/14 下午 05:01:00,座數：13，特優級：1，優等級：12，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區舊莊街一段100號,121.619539,25.040245
同德派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區同德路83號,121.585621,25.046104
南港11號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路二段240號新福宮前,121.597149,25.054299
捷運西門站,2011/12/14 下午 05:01:00,座數：3，特優級：2，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區寶慶路32-1號B1F,121.508652,25.041746
電影主題公園,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區康定路19號,121.503137,25.044722
臺北市萬華運動中心,2011/12/14 下午 05:01:00,座數：10，特優級：0，優等級：8，普通級：2，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區西寧南路6之1號,121.506985,25.047063
臺北市萬華區福星國民小學,2011/12/14 下午 05:01:00,座數：18，特優級：1，優等級：17，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區開封街二段3號,121.508565,25.046329
貴都大飯店,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區西藏路192號之1,121.50292,25.030028
萬華22號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區雙和街31巷7弄6號旁,121.502172,25.027446
萬華4號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區武成街104巷25號底,121.494499,25.020434
臺北市北投區健康服務中心,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區石牌路二段111號7樓,121.517118,25.118031
臺北市立圖書館稻香分館三樓,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區稻香路81號3樓,121.489538,25.140952
台灣麥當勞台北石牌分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區石牌路二段126號1，2，3，4樓,121.5174,25.117891
市民大道地下停車場復敦段,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市大安區(復興南路至敦化南路段),121.546166,25.044996
